message_length,word_count,num_urls,num_digits,num_special_chars,spam_keyword_score,legit_keyword_score,sender_activity_score,sender_account_age_days,messages_sent_last_24h,hour_of_day,day_of_week,spam_label
1.924176387882295,-0.2842360913843688,1.9600288828487935,0.9598611143079877,-0.4468166914496281,-0.3640227239709899,0.3275183754463487,0.10073833278808757,1.074540509417307,-0.41093729174434923,2.0,0.0,0.0
-0.16347616555664196,0.33730624469583226,-0.510196563300922,-0.6960326550878939,-0.4468166914496281,-0.3640227239709899,-1.468995920250923,-2.1830298655685527,-0.47031648125337516,-1.5012718016876863,21.0,2.0,0.0
-0.6452421394271659,0.9588485807760333,-0.510196563300922,-0.6960326550878939,-0.4468166914496281,-0.3640227239709899,0.3275183754463487,-1.6634726004424172,0.6421914540077646,-0.41093729174434923,13.0,5.0,0.0
-0.8861251263624278,0.9588485807760333,-0.510196563300922,0.9598611143079877,-0.4468166914496281,-0.3640227239709899,0.3275183754463487,-0.34459646589145754,-0.10651056877461382,-0.5926597100682387,23.0,2.0,0.0
0.7197614532059853,1.5803909168562342,-0.510196563300922,-0.6960326550878939,-0.4468166914496281,-0.3640227239709899,0.3275183754463487,-1.2466849042423302,2.0394170599044568,-0.22921487342045974,11.0,5.0,0.0
-2.1708343900171583,-2.148863099624972,-0.510196563300922,-0.6960326550878939,3.2208183449166956,2.59135302099255,-1.468995920250923,1.0313738736184188,-1.0450243719806938,2.1331765647901038,9.0,4.0,1.0
0.559172795249144,0.9588485807760333,-0.510196563300922,-0.6960326550878939,-0.4468166914496281,-0.3640227239709899,-1.468995920250923,-1.2181378017628723,2.007781763167173,-1.1378269650399073,8.0,0.0,0.0
0.4788784662707233,0.33730624469583226,-0.510196563300922,-0.6960326550878939,-0.4468166914496281,-0.3640227239709899,0.3275183754463487,1.2083659089910581,-0.08542037094975809,-0.22921487342045974,3.0,0.0,0.0
-1.4481854292113725,-1.5273207635447708,-0.510196563300922,-0.6960326550878939,-0.4468166914496281,-0.3640227239709899,0.3275183754463487,-0.4873319782887476,-0.43868118451609156,-0.41093729174434923,8.0,5.0,0.0
-0.16347616555664196,-0.2842360913843688,-0.510196563300922,-0.6960326550878939,-0.4468166914496281,-0.3640227239709899,0.3275183754463487,-1.4864805650697774,-0.4597713823409473,0.13422996322731925,10.0,0.0,0.0
0.7197614532059853,0.33730624469583226,-0.510196563300922,-0.6960326550878939,-0.4468166914496281,-0.3640227239709899,-1.468995920250923,0.15783253774700357,0.27311299207278933,-1.1378269650399073,23.0,0.0,0.0
3.0482969935801845,0.33730624469583226,1.9600288828487935,0.9598611143079877,-0.4468166914496281,-0.3640227239709899,0.3275183754463487,1.2083659089910581,0.531467915427272,-0.9561045467160177,14.0,4.0,0.0
-0.4043591524919039,0.33730624469583226,-0.510196563300922,0.9598611143079877,-0.4468166914496281,-0.3640227239709899,-1.468995920250923,-1.6063783954835011,1.4172562240712125,-0.5926597100682387,16.0,0.0,0.0
-1.046713784319269,-0.2842360913843688,-0.510196563300922,0.9598611143079877,-0.4468166914496281,-0.3640227239709899,2.1240326711436204,1.779307958580218,-0.43868118451609156,-0.41093729174434923,20.0,6.0,0.0
2.8074140066449225,-0.2842360913843688,1.9600288828487935,2.6157548837038695,-0.4468166914496281,-0.3640227239709899,0.3275183754463487,1.0313738736184188,-0.480861580165803,-0.22921487342045974,8.0,4.0,0.0
-0.6452421394271659,0.9588485807760333,-0.510196563300922,-0.6960326550878939,-0.4468166914496281,-0.3640227239709899,0.3275183754463487,-1.0582740278779077,-0.7866694486262111,-0.5926597100682387,14.0,3.0,0.0
-1.12700811329769,-1.5273207635447708,-0.510196563300922,0.9598611143079877,-0.4468166914496281,-0.3640227239709899,0.3275183754463487,0.026515866341496514,-0.38595568995395224,-0.5926597100682387,20.0,1.0,0.0
0.8803501111628266,-0.9057784274645698,1.9600288828487935,0.9598611143079877,1.3870008267335336,1.11366514851078,-1.468995920250923,0.4433035625415836,-0.9606635806812709,2.3148989831139932,19.0,3.0,1.0
0.23799547933546134,1.5803909168562342,-0.510196563300922,-0.6960326550878939,-0.4468166914496281,-0.3640227239709899,0.3275183754463487,0.2720209476648356,-0.5019517779906587,-0.9561045467160177,11.0,1.0,0.0
-0.0831818365782213,-0.2842360913843688,-0.510196563300922,-0.6960326550878939,-0.4468166914496281,-0.3640227239709899,0.3275183754463487,0.10644775328397925,-0.39650078886638007,-0.41093729174434923,16.0,5.0,0.0
0.39858413729230263,0.33730624469583226,-0.510196563300922,-0.6960326550878939,-0.4468166914496281,-0.3640227239709899,0.3275183754463487,1.1855282270074914,0.06221101382423202,0.13422996322731925,5.0,4.0,0.0
-0.0831818365782213,0.33730624469583226,-0.510196563300922,-0.6960326550878939,-0.4468166914496281,-0.3640227239709899,0.3275183754463487,0.16925137873878654,-0.8446674926445643,-1.1378269650399073,10.0,1.0,0.0
-0.32406482351348326,0.33730624469583226,-0.510196563300922,-0.6960326550878939,-0.4468166914496281,-0.3640227239709899,0.3275183754463487,-0.43594719382572283,0.17820710186093852,-0.04749245509657024,10.0,6.0,0.0
